ClassNumber,Mnemonic,Number,Section,Type,Units,Instructor,Days,Room,Title,Topic,Status,Enrollment,EnrollmentLimit,Waitlist,Description
16229,HIUS,4160,001,Seminar,"4","Benjamin Davison","Fr 11:30AM - 2:30PM","Contact Department","History Behind the Headlines","",Open,8,12,0,"This course takes advantage of the nationally known academic experts, journalists, and policy-makers who come through UVa's Miller Center of Public Affairs each week.  Based on the work of these visiting scholars, students will consider the historical background of some of our most pressing policy and public affairs issues. Assignments will include extensive weekly readings, a few short op-eds, and a lengthy original research essay."
11709,HIUS,4501,001,Seminar,"4","Elizabeth Varon","Th 1:00PM - 3:30PM","New Cabell Hall 042","Seminar in United States History","Gender Hist. of Civil War Era",Closed,14,12,0,"The major seminar is a small class (not more than 15 students) intended primarily but not exclusively for history majors who have completed two or more courses relevant to the topic of the seminar. The work of the seminar results primarily in the preparation of a substantial (ca. 25 pp. in standard format) research paper. Some restrictions and prerequisites apply to enrollment. See a history advisor or the director of undergraduate studies."
11710,HIUS,4501,002,Seminar,"4","Dale Dilbeck","Mo 3:30PM - 6:00PM","Kerchof Hall 317","Seminar in United States History","War and Religion in America",Closed,15,12,0,"The major seminar is a small class (not more than 15 students) intended primarily but not exclusively for history majors who have completed two or more courses relevant to the topic of the seminar. The work of the seminar results primarily in the preparation of a substantial (ca. 25 pp. in standard format) research paper. Some restrictions and prerequisites apply to enrollment. See a history advisor or the director of undergraduate studies."
11713,HIUS,4501,003,Seminar,"4","John Stagg","Tu 3:30PM - 6:00PM","New Cabell Hall 066","Seminar in United States History","War of 1812: Past & Present",Open,10,12,0,"The major seminar is a small class (not more than 15 students) intended primarily but not exclusively for history majors who have completed two or more courses relevant to the topic of the seminar. The work of the seminar results primarily in the preparation of a substantial (ca. 25 pp. in standard format) research paper. Some restrictions and prerequisites apply to enrollment. See a history advisor or the director of undergraduate studies."
10985,HIUS,4993,001,Independent Study,"1 - 3","Brian Balogh","TBA","TBA","Independent Study in United States History","",Closed,2,2,0,"In exceptional circumstances and with permission of a faculty member any student may undertake a rigorous program of independent study designed to explore a subject not currently being taught or to expand upon regular offerings. Independent Study projects may not be used to replace regularly scheduled classes. Enrollment is open to majors or non-majors. Note: These courses are open only to Human Biology majors."
10986,HIUS,4993,002,Independent Study,"1 - 3","William Hitchcock","TBA","TBA","Independent Study in United States History","",Open,1,2,0,"In exceptional circumstances and with permission of a faculty member any student may undertake a rigorous program of independent study designed to explore a subject not currently being taught or to expand upon regular offerings. Independent Study projects may not be used to replace regularly scheduled classes. Enrollment is open to majors or non-majors. Note: These courses are open only to Human Biology majors."
14340,HIUS,4993,004,Independent Study,"1 - 3","Charles McCurdy","TBA","TBA","Independent Study in United States History","",Closed,1,1,0,"In exceptional circumstances and with permission of a faculty member any student may undertake a rigorous program of independent study designed to explore a subject not currently being taught or to expand upon regular offerings. Independent Study projects may not be used to replace regularly scheduled classes. Enrollment is open to majors or non-majors. Note: These courses are open only to Human Biology majors."
14892,HIUS,4993,005,Independent Study,"1 - 3","Staff","TBA","TBA","Independent Study in United States History","",Open,0,1,0,"In exceptional circumstances and with permission of a faculty member any student may undertake a rigorous program of independent study designed to explore a subject not currently being taught or to expand upon regular offerings. Independent Study projects may not be used to replace regularly scheduled classes. Enrollment is open to majors or non-majors. Note: These courses are open only to Human Biology majors."
14909,HIUS,4993,006,Independent Study,"1 - 3","Staff","TBA","TBA","Independent Study in United States History","",Open,0,1,0,"In exceptional circumstances and with permission of a faculty member any student may undertake a rigorous program of independent study designed to explore a subject not currently being taught or to expand upon regular offerings. Independent Study projects may not be used to replace regularly scheduled classes. Enrollment is open to majors or non-majors. Note: These courses are open only to Human Biology majors."
19595,HIUS,7031,001,Seminar,"3","Scott Edelson","Fr 1:00PM - 3:30PM","Nau Hall 241","Colonial British America","",Open,9,15,0,"This colloquium offers an introduction to themes, regions, and debates in the history of colonial and Revolutionary America.  It will focus on colonization, development, and cultural encounter in early North America, West Indies, and the Atlantic World in the early modern period, ca. 1600-1800, from a variety of historical approaches."
19596,HIUS,7559,001,Seminar,"3","Gary Gallagher","Mo 3:30PM - 6:00PM","Nau Hall 341","New Course in United States History","",Closed,13,12,0,"This course provides the opportunity to offer a new topic in the subject area of United States history."
19597,HIUS,7655,001,Seminar,"3","Cynthia Nicoletti, Jessica Lowe","We 4:00PM - 6:00PM","Contact Department","American Legal History","",Closed,6,3,0,"Intensive study along topical and chronological lines of the ways in which fundamental legal forms (federalism or property or contract) have shaped (and been shaped by) American politics and society from the eighteenth century to the recent past."
21104,HIUS,7656,001,Seminar,"3","Jessica Lowe","Th 4:00PM - 6:00PM","Contact Department","Crime & Punishment in American History","",Open,1,3,0,"Studies in the history of American criminal justice"
16556,HIUS,8022,001,Seminar,"3","Brian Balogh","We 6:00PM - 8:30PM","New Cabell Hall 287","Research Seminar in American History","",Closed,15,12,0,"This course offers first-year PhD students in History an opportunity to research and write an article-length research essay of publishable quality.  Research will be conducted with the guidance of the intended dissertation adviser.  A revised version of essay will be submitted to fulfill the master's essay requirement for students in U.S. History.  Requisites: First-year PhD students in U.S. History or Permission of Instructor"
20690,HR,4010,701,Lecture,"3","David Penkrot","Mo 1:08AM - 1:09AM","Web-Based Course-No class mtgs","Management of Organizations","",Open,6,24,0,"Presents a broad view of management theories and principles. Topics include historical and current trends in management, how organizations plan and make decisions, leadership, and resource management."
20691,HR,4030,701,Lecture,"3","Darrell Burrell","Mo 1:10AM - 1:11AM","Web-Based Course-No class mtgs","Organizational Change and Development","",Open,10,24,0,"Analysis of the key concepts and theories in organizational behavior and organizational development. Focuses on the student's development of the diagnostic skills necessary to effectively manage organizational change. Also deals with specific issues such as downsizing.  Prerequisite: HR 4010."
20692,HR,4050,701,Lecture,"3","Paul Weatherhead","Mo 1:12AM - 1:13AM","Web-Based Course-No class mtgs","Legal and Ethical Issues in Human Resources","",Open,6,24,0,"Addresses personnel laws and issues including the Civil Rights Acts of 1964 and 1991, FLSA, ADA, FMLA, ERISA, selected immigration laws, affirmative action, sexual harassment, and other issues of gender and racial/ethnic equity. Also deals with business ethics issues as they relate to HR.  Prerequisite: HR 4010."
20694,HR,5050,701,Lecture,"3","Paul Combs","Mo 1:14AM - 1:15AM","Web-Based Course-No class mtgs","Organizational Change and Development","",Open,8,24,0,"Enables the student to understand the behavioral concepts and theories that form the foundation of organization development, the process of change management, and the organizational development techniques and interventions designed to improve organization effectiveness. Explores such concepts and processes as power and influence, conflict, inter-group behavior, decision-making, and communication."
20698,HR,5060,701,Lecture,"3","Perry Heil","Mo 1:16AM - 1:17AM","Web-Based Course-No class mtgs","Transformational Leadership in Human Resources Management","",Open,6,24,0,"Prepares leaders and managers to meet their organizations simultaneous need for stability and change. Reviews the components of the leadership process (goals, leader, followers, and activities), and the psychological, behavioral, sociological, and cognitive underpinnings of leadership strategies."
15226,HSCI,1011,001,Seminar,"2","Karen Schmidt","We 4:00PM - 5:50PM","Gilmer Hall 240","College Science Scholar Seminar II","",Open,15,30,0,"The seminar will introduce students to research in each of the seven UVa science departments (Astronomy, Biology, Chemistry, Environmental Science, Mathematics, Physics, and Psychology). The course will consist of weekly two-hour seminars held by science faculty members, and occasional field trips.  Prerequisite: Member of the College Science Scholar Program."
21629,IHGC,3559,001,Seminar,"1","Brandon Walsh, Elizabeth Fox","Th 6:00PM - 7:15PM","New Cabell Hall 042","New Course in IHGC","",Closed,16,12,0,"The short story as literary form presents distinctive interpretative possibilities.  This similarly ""short"" course will capitalize upon the short story's conciseness, wit, moment of impact, and playfulness to investigate our increasingly global community of writers.  Beginning with the University of Virginia's own Edgar Allen Poe's short stories (and his famous definition of the genre), our course will then emphasize the contemporary short story"
22156,IHGC,3559,002,Seminar,"1 - 3","Michael Levenson","TBA","TBA","New Course in IHGC","Humanities in Place",Open,6,30,0,"The short story as literary form presents distinctive interpretative possibilities.  This similarly ""short"" course will capitalize upon the short story's conciseness, wit, moment of impact, and playfulness to investigate our increasingly global community of writers.  Beginning with the University of Virginia's own Edgar Allen Poe's short stories (and his famous definition of the genre), our course will then emphasize the contemporary short story"
10987,IMP,4600,001,Independent Study,"3","Sarah Cole","TBA","TBA","Echols Thesis","",Open,2,20,0,"Optional Thesis for Echols Interdisciplinary Majors"
10988,IMP,4970,001,Independent Study,"0","Sarah Cole","TBA","TBA","Interdisciplinary Thesis","",Open,0,10,0,"Required Thesis for Interdisciplinary majors."
10989,IMP,4970,002,Independent Study,"0","Shawn Lyons","TBA","TBA","Interdisciplinary Thesis","",Open,0,10,0,"Required Thesis for Interdisciplinary majors."
14352,IMP,4971,001,Independent Study,"6","Shawn Lyons","TBA","TBA","Interdisciplinary Thesis","",Open,7,10,0,"Required Thesis for Interdisciplinary majors."
21312,INST,1550,001,Seminar,"2","Kathryn Kingsbury, Mary Marshall, Nicholas Lee","Th 2:00PM - 3:30PM","New Cabell Hall 183","Interdisciplinary Studies-Student Initiated Courses","Current Topics in Neuroethics",Open,18,20,0,"With sponsorship and supervision by a faculty member and approval of the Dean's Office, acting for the Committee on Educational Programs and the Curriculum, students may initiate a course in which they provide the instruction. The grade is determined by the faculty member. These courses  count as ""outside the College.""  Students in the College may offer no more than 3.0 credits for the B.A. or B.S.  Consult the INST course web page at http://www.uvastudentcouncil.com/student-services/initiatives/cavalier-education-program/ (copy and paste Web address into  browser) for specific descriptions."
21321,INST,1550,002,Seminar,"2","Ida Knox, Joanne Dugan, Kevin McVey","Tu 5:00PM - 6:30PM","Wilson Hall 216","Interdisciplinary Studies-Student Initiated Courses","Improv Comedy",Closed,24,20,0,"With sponsorship and supervision by a faculty member and approval of the Dean's Office, acting for the Committee on Educational Programs and the Curriculum, students may initiate a course in which they provide the instruction. The grade is determined by the faculty member. These courses  count as ""outside the College.""  Students in the College may offer no more than 3.0 credits for the B.A. or B.S.  Consult the INST course web page at http://www.uvastudentcouncil.com/student-services/initiatives/cavalier-education-program/ (copy and paste Web address into  browser) for specific descriptions."
21338,INST,1550,003,Seminar,"2","Katharine Balfour, Michael Promisel","Th 5:00PM - 6:30PM","New Cabell Hall 183","Interdisciplinary Studies-Student Initiated Courses","Political Leadership",Open,17,20,0,"With sponsorship and supervision by a faculty member and approval of the Dean's Office, acting for the Committee on Educational Programs and the Curriculum, students may initiate a course in which they provide the instruction. The grade is determined by the faculty member. These courses  count as ""outside the College.""  Students in the College may offer no more than 3.0 credits for the B.A. or B.S.  Consult the INST course web page at http://www.uvastudentcouncil.com/student-services/initiatives/cavalier-education-program/ (copy and paste Web address into  browser) for specific descriptions."
21339,INST,1550,004,Seminar,"2","Kurt Lockhart, Larry Sabato","Tu 5:00PM - 6:30PM","Gibson Hall 341","Interdisciplinary Studies-Student Initiated Courses","Practical Public Speaking",Closed,20,20,0,"With sponsorship and supervision by a faculty member and approval of the Dean's Office, acting for the Committee on Educational Programs and the Curriculum, students may initiate a course in which they provide the instruction. The grade is determined by the faculty member. These courses  count as ""outside the College.""  Students in the College may offer no more than 3.0 credits for the B.A. or B.S.  Consult the INST course web page at http://www.uvastudentcouncil.com/student-services/initiatives/cavalier-education-program/ (copy and paste Web address into  browser) for specific descriptions."
21364,INST,1550,005,Seminar,"2","Elisabeth Burkhalter, Lisa Spaar, William Frazier","We 10:00AM - 11:50AM","Contact Department","Interdisciplinary Studies-Student Initiated Courses","Ruins are Formal",Open,18,20,0,"With sponsorship and supervision by a faculty member and approval of the Dean's Office, acting for the Committee on Educational Programs and the Curriculum, students may initiate a course in which they provide the instruction. The grade is determined by the faculty member. These courses  count as ""outside the College.""  Students in the College may offer no more than 3.0 credits for the B.A. or B.S.  Consult the INST course web page at http://www.uvastudentcouncil.com/student-services/initiatives/cavalier-education-program/ (copy and paste Web address into  browser) for specific descriptions."
21383,INST,1550,006,Seminar,"2","Claire Mueller, Lisa Spaar, Maxwell McDonough","Mo 4:00PM - 5:30PM","Pavilion VIII 103","Interdisciplinary Studies-Student Initiated Courses","Shakespeare isDead,Poetry Isnt",Open,15,20,0,"With sponsorship and supervision by a faculty member and approval of the Dean's Office, acting for the Committee on Educational Programs and the Curriculum, students may initiate a course in which they provide the instruction. The grade is determined by the faculty member. These courses  count as ""outside the College.""  Students in the College may offer no more than 3.0 credits for the B.A. or B.S.  Consult the INST course web page at http://www.uvastudentcouncil.com/student-services/initiatives/cavalier-education-program/ (copy and paste Web address into  browser) for specific descriptions."
21397,INST,1550,007,Seminar,"2","Carolyn Engelhard, Pranav Aurora","We 5:30PM - 7:00PM","Multistory (Old) Hospital 3181","Interdisciplinary Studies-Student Initiated Courses","Contmp Issues in US Healthcare",Open,18,20,0,"With sponsorship and supervision by a faculty member and approval of the Dean's Office, acting for the Committee on Educational Programs and the Curriculum, students may initiate a course in which they provide the instruction. The grade is determined by the faculty member. These courses  count as ""outside the College.""  Students in the College may offer no more than 3.0 credits for the B.A. or B.S.  Consult the INST course web page at http://www.uvastudentcouncil.com/student-services/initiatives/cavalier-education-program/ (copy and paste Web address into  browser) for specific descriptions."
21412,INST,1550,008,Seminar,"2","Mirenda Gwin, William Little","Mo 2:00PM - 3:30PM","New Cabell Hall 291","Interdisciplinary Studies-Student Initiated Courses","All Things Fitzgerald",Closed,23,20,0,"With sponsorship and supervision by a faculty member and approval of the Dean's Office, acting for the Committee on Educational Programs and the Curriculum, students may initiate a course in which they provide the instruction. The grade is determined by the faculty member. These courses  count as ""outside the College.""  Students in the College may offer no more than 3.0 credits for the B.A. or B.S.  Consult the INST course web page at http://www.uvastudentcouncil.com/student-services/initiatives/cavalier-education-program/ (copy and paste Web address into  browser) for specific descriptions."
16381,INST,2550,001,Seminar,"1","William Petri","Th 6:00PM - 7:30PM","Contact Department","Interdisciplinary Studies Hereford College","Bill's Bugs",Closed,7,7,0,"Individual faculty and advanced graduate students  may teach these courses with the approval of the Dean's Office, which acts for the Committee on Education Policy and the Curriculum. A maximum of 3.0 credits count toward the B.A. or B.S. in the College. INST courses count as non-College credits."
21456,INST,2550,002,Seminar,"1","Michael Fowler","We 2:00PM - 3:30PM","TBA","Interdisciplinary Studies Hereford College","HTML5 Web Animations",Closed,8,7,0,"Individual faculty and advanced graduate students  may teach these courses with the approval of the Dean's Office, which acts for the Committee on Education Policy and the Curriculum. A maximum of 3.0 credits count toward the B.A. or B.S. in the College. INST courses count as non-College credits."
16335,INST,2570,001,Seminar,"1","Stephen Plaskon","Fr 3:00PM - 4:00PM","Brown Reading Room","Interdisciplinary Studies Brown College","Course Design Practicum",Open,7,20,0,"Individual faculty and advanced graduate students may teach these courses with the approval of the Dean's Office, which acts for the Committee on Education Policy and the Curriculum. A maximum of 3.0 credits count toward the B.A. or B.S. in the College. INST courses count as non-College credits."
16337,INST,2570,002,Seminar,"1","Camille Behnke","We 3:30PM - 5:00PM","Brown Reading Room","Interdisciplinary Studies Brown College","History of Modern Dwelling",Open,12,15,0,"Individual faculty and advanced graduate students may teach these courses with the approval of the Dean's Office, which acts for the Committee on Education Policy and the Curriculum. A maximum of 3.0 credits count toward the B.A. or B.S. in the College. INST courses count as non-College credits."
16414,INST,2570,004,Seminar,"1","Fran Slayton","Th 4:00PM - 5:00PM","Brown Reading Room","Interdisciplinary Studies Brown College","Intro to Children's Book Publ",Open,18,20,0,"Individual faculty and advanced graduate students may teach these courses with the approval of the Dean's Office, which acts for the Committee on Education Policy and the Curriculum. A maximum of 3.0 credits count toward the B.A. or B.S. in the College. INST courses count as non-College credits."
16316,INST,3150,001,Seminar,"1","Michael Palmer","Th 5:00PM - 5:50PM","Gibson Hall 142","CavEd Pedagogy Seminar","",Open,19,20,0,"This pedagogy seminar will provide Cav Ed student instructors the theoretical underpinnings of teaching in higher education as well as practical advice on ways to implement the ideas explored. The class explores also specific challenges instructors face in the classroom.  Prerequisites: Open to students who are teaching CavEd courses, admission by instructor permission"
21825,INST,4559,001,Seminar,"1","Michael Lenox","We 4:00PM - 5:00PM","Pavilion VIII 103","New Course in Interdisciplinary Studies","4th Year Lawn Seminar",Open,11,12,0,"New Topics in Interdisciplinary Studies"
16155,INST,4820,001,Seminar,"3","Ernest Mead","TBA","TBA","Ernest Mead's Seminar","",Open,0,10,0,"Students invited to participate will meet weekly with Prof. Mead for a series of discussions about the liberal arts, the University of Virginia, and miscellaneous topics introduced by Mr. Mead and by the students."
21237,ISBU,3281,470,Lecture,"3","Karen Hufford","Fr 7:00PM - 9:45PM","NVCC Loudoun Campus","The Art of Public Speaking.","",Open,3,8,0,"Studies and practices the art of public speaking"
20839,ISBU,3410,101,Lecture,"3","John Roper","We 7:00PM - 9:45PM","Zehmer Hall 00C","Commercial Law","",Open,19,24,0,"Surveys the American legal system and principles of constitutional, criminal, and tort law, emphasizing legal issues related to contracts, agency, corporations, and partnerships."
20786,ISBU,3422,301,Lecture,"3","Stephen Oliver","Mo 7:00PM - 9:45PM","NVCC Alexandria Campus","Managing your Emotions in the Workplace","",Open,7,12,0,"Gives a fundamental overview of Emotional Intelligence and shows how understanding  Emotional Intelligence leads to a beneficial working career and personal life. Presents an E.I. competence framework and reviews basic domains, such as self-awareness, self-management, social awareness, and relationship management through various methods to promote learning by doing. Applies theoretical concepts to real world situations."
20783,ISBU,3451,201,Lecture,"3","Bobby Beamer","Th 7:00PM - 9:45PM","Tidewater Virginia Cmty Colleg","Fundamentals of Marketing","",Open,9,24,0,"Introduction to marketing principles and activities in both profit and non-profit enterprises, from the conception of goods and services to their consumption. Participants study consumer behavior as well as ethical, environmental, and international issues in marketing.  Prerequisite: ECON 201 and 202 or equivalents, or instructor permission."
20810,ISBU,3710,101,Lecture,"3","John Hulburt","Mo 7:00PM - 9:45PM","Web-Based Course-No class mtgs","Managerial Finance","",Open,20,25,0,"Principles and practices of business finance focusing on managerial decision-making in financial policy. Topics include capital structure, types of securities and their use in raising funds, risk, valuation, and allocating resources for investment.  Prerequisite: ISBU concentration prerequisites or instructor permission."
20792,ISBU,3772,301,Lecture,"3","Jill Guindon-Nasir","Tu 4:00PM - 6:45PM","NVCC Alexandria Campus","Global Leadership Fundamentals for All Industries","",Open,3,12,0,"Investigates current leadership thinking and behavior in for-profit and non-profit work environments, as well as the role leadership has played in past decision making processes, and what we can learn from the decisions that were made by those leaders.  Examines real world examples throughout this course, leveraging the theory and practical applications of leadership."
20852,ISBU,3840,101,Lecture,"3","William Wilkerson","Th 7:00PM - 9:45PM","Zehmer Hall 00D","International Business","",Open,15,24,0,"An introduction to the practice and theory of international business. Consideration given to global trade and economic integration theory; the major instruments and procedures needed for management and operation of an international business; modes of international market entry and foreign direct investment; strategies appropriate to managing an international business; global environmental issues; and the importance of culture and ethics in international business.  Prerequisite: ISBU concentration prerequisites or instructor permission."
20830,ISBU,3888,101,Lecture,"3","Yitna Firdyiwek","Tu 7:00PM - 9:45PM","Web-Based Course-No class mtgs","Looking Through the Philosophic Lens of Technology","",Closed,10,10,0,"Explores ways in which the history and philosophy of technology can inform today's liberal arts students about the role of technology in our society.  Covers current and historical topics as well as explores and develops a personal philosophic approach to the application of technology."
20834,ISHU,3010,101,Lecture,"3","Francis Daugherty","Tu 7:00PM - 9:45PM","Darden School 180","Humanities I","",Open,7,24,0,"The first half of a two-semester survey designed to introduce students to dominant humanistic traditions of Eastern and Western civilizations. This course addresses topics in philosophy, art, literature, religion, and cultural history. Part one covers the period from early recorded history to the dawn of the modern age. Can be taken after ISHU 3020."
21236,ISHU,3281,470,Lecture,"3","Karen Hufford","Fr 7:00PM - 9:45PM","NVCC Loudoun Campus","The Art of Public Speaking","",Open,1,8,0,"Studies and practices the art of public speaking."
21127,ISHU,3305,101,Lecture,"3","Rodney Huey","Th 7:00PM - 9:45PM","Zehmer Hall 00C","The Impact of Media on the Development of Popular Culture","",Open,6,12,0,"Examines the media;s role in conveying cultural meaning through popular culture.  Analyzes the histories and theories underlying media and popular culture. Focuses on print, film, radio, television, the Internet and social media. Critiques contemporary popular culture through music, movies, tv programming, advertising, sports, fashion, celebrity culture, language and, collective public expression."
20840,ISHU,3623,101,Lecture,"3","Geoffrey Andrews","Tu 7:00PM - 9:45PM","Zehmer Hall Conference Center","Studio Art Seminar: Painting","",Open,10,24,0,"Introduces painting techniques and concepts, with emphasis on the understanding of its formal language and the fundamentals of artistic expression. Explores color theory, linear perspective, pictorial composition , figure/ground relationships, visual perception, spatial concepts, and critical thinking skills."
20805,ISHU,3810,870,Lecture,"3","Robin McCall","Mo 7:00PM - 9:45PM","Richmond Regional Center","Ethical Issues","",Open,8,24,0,"Introduces the philosophical concept of the ethical discrimination of actions.  Examines primary sources in some detail by presenting prevailing philosophical systems.  Studies decision-making in the context of the contemporary world using examples such as business environment, faith and religion, and the political arena."
20796,ISHU,3951,301,Lecture,"3","Stefan Sittig","We 7:00PM - 9:45PM","NVCC Alexandria Campus","Discovering the Art of Acting","",Open,12,24,0,"Studies the fundamentals of acting. Focuses on textual analysis, personalization, objectives, and characterization. Uses some of the basic techniques of pivotal acting teachers, Constantine Stanislavski, Lee Strasberg, Stella Adler, and Sanford Meisner, in scene work and in performing short plays."
20777,ISHU,3953,201,Lecture,"3","Sharen Mendoza","Mo 7:00PM - 9:45PM","Tidewater Virginia Cmty Colleg","African-American Theater, Music and Dance from the 19th - 20th Century","",Open,3,24,0,"Explores the historic perspective of the influence of African-American culture on theater, music and dance of 19th-20th Century U.S. Examines the socio-cultural aspects of the integration of West African slaves into America.  Probes the evolution of early American theater beginning with minstrels, for example, and continues with the development of both music and dance of the Jazz Age."
20812,ISHU,4011,101,Lecture,"3","Stephen Levine","Mo 7:00PM - 9:45PM","Darden School 170","That Devil Music: A Cultural History of Blues Music in the U.S.","",Open,9,24,0,"Examines why many scholars claim that Blues formed the basis for Rock n' Roll, Classic Rock, and even some of today's music. Analyzes  the sophisticated art form known simply as the Blues. Formulate your own questions, or investigate topics within the scope of the course that are of particular interest to you."
20797,ISHU,4011,301,Lecture,"3","Stephen Levine","Th 7:00PM - 9:45PM","NVCC Alexandria Campus","That Devil Music: A Cultural History of Blues Music in the U.S.","",Open,18,24,0,"Examines why many scholars claim that Blues formed the basis for Rock n' Roll, Classic Rock, and even some of today's music. Analyzes  the sophisticated art form known simply as the Blues. Formulate your own questions, or investigate topics within the scope of the course that are of particular interest to you."
20837,ISHU,4350,101,Lecture,"3","Robert Kolker","We 4:00PM - 6:45PM","Web-Based Course-No class mtgs","The Films of Stanley Kubrick","",Open,17,25,0,"Explores the films of Stanley Kubrick and the times in which they were made. Investigates Kubrick as a means to understanding film. Examines how films are to be read, how they tell their stories, how they fit into their historical and cultural moment."
20836,ISLS,3180,101,Lecture,"3","Kenny Marotta","Tu 7:00PM - 9:45PM","Zehmer Hall 00C","Possessing the Past","",Closed,18,15,0,"This course explores various ways in which we seek to experience the past as if firsthand: through the treasuring of its relics, both private and public (souvenirs, heirlooms, exhibited artifacts); through the restoration and replication of structures and environments from the past (as at Williamsburg, Disneyland--or the U. Va. grounds); and through the fictional experiences offered by stories, novels, and movies set in the past.  Students will explore historical, psychological, and cultural contexts for these efforts, studying their similarities and differences, attempting to determine the sources and implications of this desire to re-live the past, and engaging some of the complex issues raised by that endeavor.  Throughout, the course will focus on sharpening the skills of analytical thinking and writing.  "
21864,ISLS,3190,301,Lecture,"3","Alan Rasmussen","Tu 7:00PM - 9:45PM","NVCC Alexandria Campus","Good Cop/Bad Cop","",Open,13,15,0,"This course examines the current use of the police power in a variety of situations, informed by the past and motivated by the future. Particular emphasis is on contemporary real-life examples to inform the discussion on the proper use of the police power. Those examples are subjected to a variety of perspectives, societal and individual, to gain a fuller understanding of the delicate balance of competing values. "
20803,ISLS,3190,470,Lecture,"3","Alan Rasmussen","We 7:00PM - 9:45PM","NVCC Loudoun Campus","Good Cop/Bad Cop","",Closed,17,15,0,"This course examines the current use of the police power in a variety of situations, informed by the past and motivated by the future. Particular emphasis is on contemporary real-life examples to inform the discussion on the proper use of the police power. Those examples are subjected to a variety of perspectives, societal and individual, to gain a fuller understanding of the delicate balance of competing values. "
20808,ISLS,3211,870,Lecture,"3","Yuri Urbanovich","Th 7:00PM - 9:45PM","Richmond Regional Center","Russian Politics","",Open,12,15,0,"Explores Russia's political themes of the 20th century, especially events since the fall of the Soviet Union. Includes Russia's tentative steps towards capitalism and democracy in the last two decades. Employs different analytical tools to craft an interdisciplinary portrait of Russia. Provides an opportunity to substantially improve critical thinking and basic academic writing."
20778,ISLS,3240,201,Lecture,"3","David Horton","Tu 7:00PM - 9:45PM","Tidewater Virginia Cmty Colleg","In Their Own Words: America","",Open,10,15,0,"In Their Own Words: America"
20849,ISLS,3250,101,Lecture,"3","Charlotte Matthews","Th 7:00PM - 9:45PM","Web-Based Course-No class mtgs","The Notion and the Heft of Home","",Closed,15,15,0,"Explores the myriad meanings of home through such questions as: is home a preposterous notion? Considers and analyzes personal definitions of home. Explores readings from sermons of Puritan New England to personal narrative of Native Americans to testimonials of the homeless."
20809,ISLS,3300,101,Lecture,"3","Sharon Leiter","Mo 4:00PM - 6:45PM","Zehmer Hall Conference Center","The Poet in Society","",Open,13,15,0,"Explores the complex, historically-conditioned role of the poet in society as it has played out within two very different cultural traditions: the Western democratic tradition of free expression, as practiced in the U.S. and Western Europe, and the Russian/Soviet/East European tradition of the past century, in which censorship and repression of free speech has been the rule."
20826,ISLS,4110,101,Lecture,"3","Glenn Kessler","Tu 7:00PM - 9:45PM","Web-Based Course-No class mtgs","Minds, Machines and Human Nature","",Closed,15,15,0,"This seminar offers an interdisciplinary exploration of the varied and sometimes surprising connections between mind, brain, and mechanism from a range of perspectives including philosophy, psychology, cognitive science, neurobiology, and evolution. Students examine the logical limits of computing devices, the power of algorithms or mechanical 'recipes,' implications of recent work in cognitive science on the mind vs. machine dispute, the concept of consciousness, the nature of emotion, the argument from design, mechanistic origins of 'the mental', and what it means to be a person. "
20851,ISLS,4120,101,Lecture,"3","William Welty","Th 7:00PM - 9:45PM","Zehmer Hall Conference Center","Determining Community Needs in an Individualistic Society","",Open,5,15,0,"Focuses on the tension evident today between the dynamism of a consumer-driven individualistic society and the necessity in the modern interrelated world for good definitions of community needs. Encourages and enables students to think both critically and analytically about social and political issues while building upon communication skills, especially writing."
20770,ISLS,4250,201,Lecture,"3","David Corlett","Mo 7:00PM - 9:45PM","Tidewater Virginia Cmty Colleg","The Atlantic World: 1500-1820","",Open,10,15,0,"Examines the new world, focusing on the experiences of the African, European, and Native American men and women who shaped it from 1500 to 1820. Incorporates academic research and writing."
20791,ISLS,4260,301,Lecture,"3","Luke Wright","Tu 7:00PM - 9:45PM","NVCC Alexandria Campus","The World Turned Upside-Down: English Society in the 17th Century","",Open,4,15,0,"Examines the history and historiography of 17th century England under the Stuart Monarchs and the Cromwellian Protectorates.  Teaches skills in research, composition of an in-depth research project, analytical thinking, and research methodology."
20801,ISLS,4260,470,Lecture,"3","Luke Wright","We 7:00PM - 9:45PM","NVCC Loudoun Campus","The World Turned Upside-Down: English Society in the 17th Century","",Open,6,15,0,"Examines the history and historiography of 17th century England under the Stuart Monarchs and the Cromwellian Protectorates.  Teaches skills in research, composition of an in-depth research project, analytical thinking, and research methodology."
20819,ISSS,3010,101,Lecture,"3","Ann Plunkett","Mo 7:00PM - 9:45PM","Zehmer Hall 00D","Issues in Social Science","",Closed,24,24,0,"An interdisciplinary, often team-taught, course that uses a single theme to introduce students to the primary methodologies, content areas, and contributions of three social science disciplines. Designed to provide students with a framework for studying social sciences and articulating academic arguments in the social sciences. Students learn the similarities among disciplines that constitute the social sciences, as well as what differentiates social sciences from humanities and from sciences."
