ClassNumber,Mnemonic,Number,Section,Type,Units,Instructor,Days,Room,Title,Topic,Status,Enrollment,EnrollmentLimit,Waitlist,Description
16580,GDS,4993,008,Independent Study,"1 - 6","Clifford Maxwell","TBA","TBA","Independent Study","",Open,0,15,0,"Independent Study.  Prerequisites:  Instructor permission."
11351,GERM,1010,001,Lecture,"4","Mark Ilsemann","MoTuWeThFr 1:00PM - 1:50PM","New Cabell Hall 287","Elementary German","",Open,19,20,2,"Introduces the essentials of German structure and syntax; emphasizes oral and written proficiency in German. Five class sessions. Language laboratory required. Followed by GERM 2010, 2020."
11352,GERM,1010,002,Lecture,"4","Cora Schenberg","MoTuWeThFr 10:00AM - 10:50AM","New Cabell Hall 283","Elementary German","",Open,19,20,0,"Introduces the essentials of German structure and syntax; emphasizes oral and written proficiency in German. Five class sessions. Language laboratory required. Followed by GERM 2010, 2020."
11353,GERM,1020,001,Lecture,"4","Brian Neel,Cora Schenberg","MoTuWeThFr 10:00AM - 10:50AM","New Cabell Hall 407","Elementary German","",Open,17,20,0,"Introduces the essentials of German structure and syntax; emphasizes oral and written proficiency in German. Five class sessions. Language laboratory required. Followed by GERM 2010, 2020."
11354,GERM,1020,002,Lecture,"4","Rebekah Slodounik","MoTuWeThFr 11:00AM - 11:50AM","Gibson Hall 241","Elementary German","",Wait List,20,20,2,"Introduces the essentials of German structure and syntax; emphasizes oral and written proficiency in German. Five class sessions. Language laboratory required. Followed by GERM 2010, 2020."
11355,GERM,1020,003,Lecture,"4","David Lotterhos,Manuela Achilles","MoTuWeThFr 1:00PM - 1:50PM","New Cabell Hall 209","Elementary German","",Wait List,20,20,1,"Introduces the essentials of German structure and syntax; emphasizes oral and written proficiency in German. Five class sessions. Language laboratory required. Followed by GERM 2010, 2020."
15154,GERM,1020,004,Lecture,"4","Stefanie Parker","MoTuWeThFr 12:00PM - 12:50PM","New Cabell Hall 283","Elementary German","",Open,8,20,0,"Introduces the essentials of German structure and syntax; emphasizes oral and written proficiency in German. Five class sessions. Language laboratory required. Followed by GERM 2010, 2020."
11357,GERM,2010,001,Lecture,"3","Kathryn Schroeder","MoWeFr 12:00PM - 12:50PM","New Cabell Hall 415","Intermediate German","",Wait List,20,20,4,"Increases accuracy and fluency through authentic literary and cultural materials with a focus on reading. Reviews essentials of German grammar and syntax. Exposes students to a wide variety of topics relating to contemporary Germany. Internet news and cultural programming in the classroom. Language laboratory required. Prerequisite: GERM  1020, or equivalent"
15142,GERM,2010,002,Lecture,"3","Berend ter Borg","MoWeFr 1:00PM - 1:50PM","New Cabell Hall 058","Intermediate German","",Open,14,20,0,"Increases accuracy and fluency through authentic literary and cultural materials with a focus on reading. Reviews essentials of German grammar and syntax. Exposes students to a wide variety of topics relating to contemporary Germany. Internet news and cultural programming in the classroom. Language laboratory required. Prerequisite: GERM  1020, or equivalent"
11358,GERM,2020,001,Lecture,"3","Stefanie Parker","MoWeFr 10:00AM - 10:50AM","New Cabell Hall 032","Intermediate German","",Wait List,20,20,1,"Builds upon skills developed in GERM 2010. Continues the review of grammar. Continues to expose students to a wide variety of topics relating to contemporary Germany. Includes a contemporary play and film. Internet news and cultural programming in the classroom. Language laboratory required. Prerequisite:  GERM 2010, or equivalent."
11359,GERM,2020,003,Lecture,"3","Stefanie Parker","MoWeFr 11:00AM - 11:50AM","Wilson Hall 238","Intermediate German","",Open,18,20,0,"Builds upon skills developed in GERM 2010. Continues the review of grammar. Continues to expose students to a wide variety of topics relating to contemporary Germany. Includes a contemporary play and film. Internet news and cultural programming in the classroom. Language laboratory required. Prerequisite:  GERM 2010, or equivalent."
14807,GERM,2020,004,Lecture,"3","Svenja Zimmermann","MoWeFr 1:00PM - 1:50PM","New Cabell Hall 485","Intermediate German","",Wait List,20,20,2,"Builds upon skills developed in GERM 2010. Continues the review of grammar. Continues to expose students to a wide variety of topics relating to contemporary Germany. Includes a contemporary play and film. Internet news and cultural programming in the classroom. Language laboratory required. Prerequisite:  GERM 2010, or equivalent."
16347,GERM,2020,005,Lecture,"3","Francis Hall","MoWeFr 12:00PM - 12:50PM","New Cabell Hall 303","Intermediate German","",Wait List,24,20,2,"Builds upon skills developed in GERM 2010. Continues the review of grammar. Continues to expose students to a wide variety of topics relating to contemporary Germany. Includes a contemporary play and film. Internet news and cultural programming in the classroom. Language laboratory required. Prerequisite:  GERM 2010, or equivalent."
15598,GERM,3000,001,Seminar,"3","Cora Schenberg","MoWeFr 11:00AM - 11:50AM","New Cabell Hall 594","Grammar in Use","",Open,12,16,0,"This course builds on the first and second year German sequence and seeks to increase students' level of competence in both grammar and vocabulary. Students will produce more accurate and complex language and begin to discuss a diverse range of topics in German culture. Grammatical accuracy will be a central focus but also register, appropriacy, and fluency.  Prerequisite: GERM 2020 or equivalent, or instructor permission"
11360,GERM,3010,001,Lecture,"3","Mark Ilsemann","MoWeFr 12:00PM - 12:50PM","New Cabell Hall 411","Texts and Interpretations","",Open,5,16,0,"Employing a broad definition of text, this course allows students to develop a complex understanding of the relationship between meaning and linguistic form. Course readings may include poems, novels, films, historical documents, letters, memoirs etc. Specific grammatical topics will be addressed on the basis of the given material. This course is the prerequisite for all GERM 3000- level courses.   Prerequisite: GERM 2020 or instructor permission."
15599,GERM,3120,001,Lecture,"3","Mark Ilsemann","MoWeFr 10:00AM - 10:50AM","Monroe Hall 114","Survey of Literature I","",Closed,13,13,0,"German literature from 1750 to 1890.  Prerequisite: GERM 3010."
11361,GERM,3220,001,Lecture,"3","Cora Schenberg","MoWe 5:00PM - 7:00PM","New Cabell Hall 191","German Drama: Stage Production","",Open,5,25,0,"Interprets and stages a representative play in German with students as actors and producers. May be taken more than once for credit, but only once for major credit.  Prerequisite: GERM 2020 or comparable language proficiency."
13879,GERM,3240,001,Lecture,"3","Danielle Pisechko","TuTh 9:30AM - 10:45AM","Dell 1 104","Intermediate Composition and Conversation II","",Open,12,15,0,"Designed to expand and refine German writing skills, this course assumes mastery of the German language sufficient to write with progressive length and complexity. Using mentor texts based on digital cultural programming, the course focuses on contemporary issues related to the culture of German-speaking lands. The writing assignments test command of cultural competence, mature grammatical structures, advanced idioms, and punctuation.   Prerequisite: GERM 3230 or Instructor Permission."
14762,GERM,3290,001,Lecture,"1","Svenja Zimmermann","We 5:00PM - 6:00PM","Monroe Hall 114","Conversation","",Open,14,15,0,"May be taken more than once for credit, but only once for major credit.  For more details on this class, please visit the department website at:  http://www.virginia.edu/german/Undergraduate/Courses."
19504,GERM,3590,001,Lecture,"3","Volker Kaiser","TuTh 12:30PM - 1:45PM","New Cabell Hall 411","Topics in German Literature","Postwall German Culture",Open,2,20,0,"Seminar in German literature. May be repeated for credit.  For more details on this class, please visit the department website at:  http://www.virginia.edu/german/Undergraduate/Courses.  Prerequisite: GERM 3010."
11362,GERM,4600,001,Lecture,"3","Benjamin Bennett","TuTh 11:00AM - 12:15PM","Wilson Hall 244","Fourth-Year Seminar","",Open,4,12,0,"Literary analysis for advanced students.  Prerequisite: GERM 3010 and other literature courses."
11364,GERM,4990,001,Independent Study,"3","Michael Wellmon","TBA","TBA","Honors Thesis","",Open,0,25,0,"Directed research for, and composition of, an extended essay.  Prerequisite: Admission to the DMP, permission of undergraduate advisor and a supervising faculty member."
14002,GERM,4990,002,Independent Study,"3","Michael Wellmon","TBA","TBA","Honors Thesis","",Open,0,25,0,"Directed research for, and composition of, an extended essay.  Prerequisite: Admission to the DMP, permission of undergraduate advisor and a supervising faculty member."
14256,GERM,4990,003,Independent Study,"3","Michael Wellmon","TBA","TBA","Honors Thesis","",Open,0,25,0,"Directed research for, and composition of, an extended essay.  Prerequisite: Admission to the DMP, permission of undergraduate advisor and a supervising faculty member."
11363,GERM,4993,001,Independent Study,"1 - 3","Michael Wellmon","TBA","TBA","Independent Study"," ",Open,0,20,0,"Prerequisite: Approval by a supervising faculty member."
14136,GERM,4993,002,Independent Study,"1 - 3","Gabriel Finder","TBA","TBA","Independent Study"," ",Open,0,20,0,"Prerequisite: Approval by a supervising faculty member."
14137,GERM,4993,003,Independent Study,"1 - 3","Michael Wellmon","TBA","TBA","Independent Study"," ",Open,0,20,0,"Prerequisite: Approval by a supervising faculty member."
11365,GERM,4995,001,Independent Study,"6","Michael Wellmon","TBA","TBA","Honors Research and Thesis","",Open,0,10,0,"Prerequisite: Admission to the DMP, permission of undergraduate advisor and a supervising faculty member."
21397,GERM,5559,001,Lecture,"3","Jeffrey Grossman and Asher Biemann","Mo 3:30PM - 6:00PM","New Cabell Hall 168","New Course in German","Germans and Jews",Open,4,10,0,"This course provides the opportunity to offer a new topic in the subject area of German."
19505,GERM,7559,001,Lecture,"3","Volker Kaiser","We 3:30PM - 6:00PM","New Cabell Hall 287","New Course in German","Scenes of Recognition",Open,1,20,0,"This course provides the opportunity to offer a new topic in the subject area of German."
11366,GERM,8810,001,Lecture,"3","Lorna Martens","TBA","TBA","Pre-Dissertation Research I","",Open,0,25,0,"Supervised reading, directed toward the formulation of a dissertation proposal by the individual student."
11367,GERM,8820,001,Lecture,"3","Jeffrey Grossman","TBA","TBA","Pre-Dissertation Research II","",Open,0,25,0,"Supervised reading, directed toward the formulation of a dissertation proposal by the individual student."
11368,GERM,8995,001,Independent Study,"3","Staff","TBA","TBA","Guided Research","",Open,0,10,0,"Special research projects for advanced students. Individually directed."
11369,GERM,8998,001,Independent Study,"1 - 12","Staff","TBA","TBA","Non-Topical Research, Preparation for Research","",Open,0,50,0,"Non-Topical Research, Preparation for Research"
11370,GERM,8999,001,Independent Study,"1 - 12","Benjamin Bennett","TBA","TBA","Non-Topical Research","",Open,4,50,0,"For master's thesis, taken under the supervision of a thesis director."
11371,GERM,9998,001,Independent Study,"1 - 12","Jeffrey Grossman","TBA","TBA","Non-Topical Research, Preparation for Doctoral Research","",Open,0,50,0,"Non-Topical Research, Preparation for Doctoral Research"
14003,GERM,9998,002,Independent Study,"1 - 12","Michael Wellmon","TBA","TBA","Non-Topical Research, Preparation for Doctoral Research","",Open,0,50,0,"Non-Topical Research, Preparation for Doctoral Research"
14004,GERM,9998,003,Independent Study,"1 - 12","William McDonald","TBA","TBA","Non-Topical Research, Preparation for Doctoral Research","",Open,1,50,0,"Non-Topical Research, Preparation for Doctoral Research"
14005,GERM,9998,004,Independent Study,"1 - 12","Volker Kaiser","TBA","TBA","Non-Topical Research, Preparation for Doctoral Research","",Open,0,50,0,"Non-Topical Research, Preparation for Doctoral Research"
14006,GERM,9998,005,Independent Study,"1 - 12","Lorna Martens","TBA","TBA","Non-Topical Research, Preparation for Doctoral Research","",Open,0,50,0,"Non-Topical Research, Preparation for Doctoral Research"
11372,GERM,9999,001,Independent Study,"1 - 12","Michael Wellmon","TBA","TBA","Non-Topical Research","",Open,2,50,0,"For doctoral dissertation, taken under the supervision of a dissertation director."
14007,GERM,9999,002,Independent Study,"1 - 12","Michael Wellmon","TBA","TBA","Non-Topical Research","",Open,1,50,0,"For doctoral dissertation, taken under the supervision of a dissertation director."
14008,GERM,9999,003,Independent Study,"1 - 12","Michael Wellmon","TBA","TBA","Non-Topical Research","",Open,0,50,0,"For doctoral dissertation, taken under the supervision of a dissertation director."
14009,GERM,9999,004,Independent Study,"1 - 12","Michael Wellmon","TBA","TBA","Non-Topical Research","",Open,0,50,0,"For doctoral dissertation, taken under the supervision of a dissertation director."
14010,GERM,9999,005,Independent Study,"1 - 12","Staff","TBA","TBA","Non-Topical Research","",Open,0,50,0,"For doctoral dissertation, taken under the supervision of a dissertation director."
14011,GERM,9999,006,Independent Study,"1 - 12","Staff","TBA","TBA","Non-Topical Research","",Open,1,50,0,"For doctoral dissertation, taken under the supervision of a dissertation director."
14569,GETR,3390,001,Lecture,"3","Manuela Achilles","TuTh 9:30AM - 10:45AM","Maury Hall 115","Nazi Germany","",Wait List,30,30,10,"Detailed survey of the historical origins, political structures, cultural dynamics, and every-day practices of the Nazi Third Reich. Cross-listed in the history department. Taught in English."
14925,GETR,3462,001,Lecture,"3","Manuela Achilles","TuTh 2:00PM - 3:15PM","New Cabell Hall 209","Neighbors and Enemies","",Wait List,5,5,4,"Explores the friend/foe nexus in German history, literature and culture, with an emphasis on the 19th and 20th centuries.  For more details on this class, please visit the department website at:  http://www.virginia.edu/german/Undergraduate/Courses."
20834,GETR,3470,001,Lecture,"3","Rebekah Slodounik","MoWe 2:00PM - 3:15PM","New Cabell Hall 191","Literature of the Holocaust","",Wait List,20,20,0,"Introduces the most significant texts of Holocaust literature and surveys important philosophical and historical reflections on the meaning of the Holocaust."
14672,GETR,3563,001,Seminar,"3","John Alexander","WeFr 2:00PM - 3:15PM","Gibson Hall 141","Spiritual Journeys in Young Adult Fiction","",Open,10,15,0,"This writing-intensive, discussion-based seminar invites students to explore the topic of the spiritual journey both academically and personally.  Different disciplinary perspectives and experiential approaches to reading and writing will deepen our exploration of such themes as: religiosity vs. spirituality, becoming a hero, confronting evil, being different, achieving autonomy, faith and doubt, and the magical and the miraculous."
14964,GETR,3590,001,Lecture,"3","Michael Wellmon","MoWe 3:30PM - 4:45PM","Maury Hall 104","Course(s) in English","Future of the Humanities",Open,15,25,0,"Reading and discussion of German texts compared to texts from other literatures (all in English translation), with the aim of illuminating a central theoretical, historical, or social issue that transcends national boundaries.  For more details on this class, please visit the department website at:  http://www.virginia.edu/german/Undergraduate/Courses."
19512,GETR,3590,003,Lecture,"3","Benjamin Bennett","TuTh 2:00PM - 3:15PM","New Cabell Hall 291","Course(s) in English","Drama for Feminists",Wait List,2,25,0,"Reading and discussion of German texts compared to texts from other literatures (all in English translation), with the aim of illuminating a central theoretical, historical, or social issue that transcends national boundaries.  For more details on this class, please visit the department website at:  http://www.virginia.edu/german/Undergraduate/Courses."
19513,GETR,3590,005,Lecture,"3","Lorna Martens","TuTh 11:00AM - 12:15PM","Brooks Hall 103","Course(s) in English","Memory Speaks",Wait List,1,20,1,"Reading and discussion of German texts compared to texts from other literatures (all in English translation), with the aim of illuminating a central theoretical, historical, or social issue that transcends national boundaries.  For more details on this class, please visit the department website at:  http://www.virginia.edu/german/Undergraduate/Courses."
20824,GETR,3590,006,Lecture,"3","Volker Kaiser","We 3:30PM - 6:00PM","New Cabell Hall 287","Course(s) in English","Scenes of  Recognition",Open,2,20,0,"Reading and discussion of German texts compared to texts from other literatures (all in English translation), with the aim of illuminating a central theoretical, historical, or social issue that transcends national boundaries.  For more details on this class, please visit the department website at:  http://www.virginia.edu/german/Undergraduate/Courses."
19507,GETR,7700,001,Seminar,"3","Lorna Martens","TuTh 2:00PM - 3:15PM","Pavilion VIII 108","Cognitive Literary Theory","",Open,3,20,0,"Readings in recent theories, findings, and methods from cognitive science, psychology, and neurobiology that have been applied to the study of literature, whether by the scientists themselves or by literary scholars.  Examples include the embodied mind thesis, conceptual metaphor, prototypes, neurobiological theories of the self, blending, emotion theory, memory theory, theory of mind, and the empirical study of reader response."
18878,GNUR,5260,001,Lecture,"3","Kenneth White","Th 1:30PM - 4:20PM","McLeod Hall 1004","Care Environment Management I","",Open,38,50,0,"Building on the CNL leadership courses, the course focuses on managing the care environment. Students are introduced to the health care system as a laterally integrated environment, with an organizational theory framework. Emphasis is placed on quality improvement, patient centered care, and evidence based practice to facilitate a culture of quality and safety.  Students apply informatics in assessing the environment and improving outcomes.  Prerequisite: Graduate standing or instructor permission."
18788,GNUR,5410,001,Lecture,"4","Richard Westphal","Fr 8:00AM - 11:50AM","McLeod Hall 1003","Theory and Evidence-Based Practice","",Open,42,60,0,"This course provides an overview of nursing and health care related theory, research and evidence based practice. Students develop the basic skills and knowledge to critique individual research studies, conduct systematic literature reviews, and use these abilities to address immediate clinical nursing problems. Students learn to identify health outcomes and important related outcome measures.  Prerequisite: Second year standing in CNL program."
18946,GNUR,5500,001,Lecture,"1 - 5","Staff","TBA","TBA","Special Topics","TBD",Open,0,1,0,"Selected areas of interest are studied under faculty guidance.  Prerequisite: Instructor permission."
21019,GNUR,5559,1,Lecture,"2 - 3","Ashley Hurst","We 4:30PM - 6:10PM","Claude Moore Nursing Educ 1110","New Course in Graduate Nursing","",Open,18,25,0,"This course provides the opportunity to offer a new course in Graduate Nursing."
18784,GNUR,5700,001,Lecture,"3","Kathryn Reid","Th 9:00AM - 11:50AM","Claude Moore Nursing Educ G120","FNP Seminar III","",Open,42,50,0,"The management of chronic illnesses across the lifespan.  Health maintenance and rehabilitation issues are addressed."
18936,GNUR,5701,001,Lecture,"2","Julie Haizlip","Th 9:00AM - 11:50AM","TBA","PNP Seminar III","",Open,15,33,0,"The management of chronic illnesses across the lifespan.  Health maintenance and rehabilitation issues are addressed."
18864,GNUR,5710,001,Lecture,"6","Amy Boitnott,Yvonne Newberry","Th 1:00PM - 1:50PM","McLeod Hall 2005","FNP & PNP Practicum III","",Open,27,36,0,"The focus of this course is on the synthesis and application of knowledge from preceding courses. Emphasis is on further development of nursing care management and/or evaluation plans at the individual, family, group or community/organizational level.   Prerequisite: GNUR 5690."
18880,GNUR,5710,101,Clinical,"6","Kathryn Reid","Th 12:00AM - 12:00AM","TBA","FNP & PNP Practicum III","",Open,6,8,0,"The focus of this course is on the synthesis and application of knowledge from preceding courses. Emphasis is on further development of nursing care management and/or evaluation plans at the individual, family, group or community/organizational level.   Prerequisite: GNUR 5690."
18881,GNUR,5710,102,Clinical,"6","Linda Eastham","Th 12:00AM - 12:00AM","TBA","FNP & PNP Practicum III","",Open,7,8,0,"The focus of this course is on the synthesis and application of knowledge from preceding courses. Emphasis is on further development of nursing care management and/or evaluation plans at the individual, family, group or community/organizational level.   Prerequisite: GNUR 5690."
18882,GNUR,5710,103,Clinical,"6","Bethany Coyne","Th 12:00AM - 12:00AM","TBA","FNP & PNP Practicum III","",Open,6,8,0,"The focus of this course is on the synthesis and application of knowledge from preceding courses. Emphasis is on further development of nursing care management and/or evaluation plans at the individual, family, group or community/organizational level.   Prerequisite: GNUR 5690."
18883,GNUR,5710,104,Clinical,"6","Kathleen Putnam","Th 12:00AM - 12:00AM","TBA","FNP & PNP Practicum III","",Open,4,8,0,"The focus of this course is on the synthesis and application of knowledge from preceding courses. Emphasis is on further development of nursing care management and/or evaluation plans at the individual, family, group or community/organizational level.   Prerequisite: GNUR 5690."
18885,GNUR,5710,105,Clinical,"6","Teresa Lamonica","Th 12:00AM - 12:00AM","TBA","FNP & PNP Practicum III","",Open,4,8,0,"The focus of this course is on the synthesis and application of knowledge from preceding courses. Emphasis is on further development of nursing care management and/or evaluation plans at the individual, family, group or community/organizational level.   Prerequisite: GNUR 5690."
20533,GNUR,5710,106,Clinical,"6","Staff","Th 12:00AM - 12:00AM","TBA","FNP & PNP Practicum III","",Open,0,8,0,"The focus of this course is on the synthesis and application of knowledge from preceding courses. Emphasis is on further development of nursing care management and/or evaluation plans at the individual, family, group or community/organizational level.   Prerequisite: GNUR 5690."
18782,GNUR,6020,001,Lecture,"4","Julie Haizlip","Fr 1:15PM - 3:50PM","Claude Moore Nursing Educ G010","Advanced Pharmacology","",Open,79,80,0,"This course is designed to review, expand, and update the advanced practice nurse student's knowledge of general pharmacology and therapeutics. The action and interaction of the most commonly used drugs in advanced clinical nursing practice settings will be covered. Prerequisites: GNUR 6010, one year of relevant clinical experience, and admission to NP or CNS program."
18868,GNUR,6020,101,Discussion,"4","David Strider","Fr 4:00PM - 5:00PM","McLeod Hall 1003","Advanced Pharmacology","",Open,29,30,0,"This course is designed to review, expand, and update the advanced practice nurse student's knowledge of general pharmacology and therapeutics. The action and interaction of the most commonly used drugs in advanced clinical nursing practice settings will be covered. Prerequisites: GNUR 6010, one year of relevant clinical experience, and admission to NP or CNS program."
18869,GNUR,6020,102,Discussion,"4","Anita Thompson-Heisterman","Fr 4:00PM - 5:00PM","McLeod Hall 2005","Advanced Pharmacology","",Open,12,30,0,"This course is designed to review, expand, and update the advanced practice nurse student's knowledge of general pharmacology and therapeutics. The action and interaction of the most commonly used drugs in advanced clinical nursing practice settings will be covered. Prerequisites: GNUR 6010, one year of relevant clinical experience, and admission to NP or CNS program."
18870,GNUR,6020,103,Discussion,"4","Teresa Lamonica","Fr 4:00PM - 5:00PM","McLeod Hall 2007","Advanced Pharmacology","",Open,11,30,0,"This course is designed to review, expand, and update the advanced practice nurse student's knowledge of general pharmacology and therapeutics. The action and interaction of the most commonly used drugs in advanced clinical nursing practice settings will be covered. Prerequisites: GNUR 6010, one year of relevant clinical experience, and admission to NP or CNS program."
18932,GNUR,6020,104,Discussion,"4","Christina Wilson","Fr 4:00PM - 5:00PM","Claude Moore Nursing Educ 1120","Advanced Pharmacology","",Open,22,30,0,"This course is designed to review, expand, and update the advanced practice nurse student's knowledge of general pharmacology and therapeutics. The action and interaction of the most commonly used drugs in advanced clinical nursing practice settings will be covered. Prerequisites: GNUR 6010, one year of relevant clinical experience, and admission to NP or CNS program."
18934,GNUR,6020,105,Discussion,"4","Deborah Dillon","Fr 4:00PM - 5:00PM","Claude Moore Nursing Educ 1110","Advanced Pharmacology","",Open,5,20,0,"This course is designed to review, expand, and update the advanced practice nurse student's knowledge of general pharmacology and therapeutics. The action and interaction of the most commonly used drugs in advanced clinical nursing practice settings will be covered. Prerequisites: GNUR 6010, one year of relevant clinical experience, and admission to NP or CNS program."
20897,GNUR,6020,106,Discussion,"4","Christopher Borchers","Fr 4:00PM - 5:00PM","TBA","Advanced Pharmacology","",Open,0,20,0,"This course is designed to review, expand, and update the advanced practice nurse student's knowledge of general pharmacology and therapeutics. The action and interaction of the most commonly used drugs in advanced clinical nursing practice settings will be covered. Prerequisites: GNUR 6010, one year of relevant clinical experience, and admission to NP or CNS program."
21489,GNUR,6020,107,Discussion,"4","Staff","TBA","TBA","Advanced Pharmacology","",Open,0,10,0,"This course is designed to review, expand, and update the advanced practice nurse student's knowledge of general pharmacology and therapeutics. The action and interaction of the most commonly used drugs in advanced clinical nursing practice settings will be covered. Prerequisites: GNUR 6010, one year of relevant clinical experience, and admission to NP or CNS program."
21305,GNUR,6023,1,Discussion,"1","Staff","TBA","TBA","Pharmacology Discussion - ACNP","",Closed,1,1,0,"Builds upon and expands the pharmacologic base acquired at the baccalaureate level and covers the action and interaction of the most commonly used drugs in advanced clinical nursing practice in the ambulatory care setting.  Discussion only.  Prerequisites:  GNUR 6010, one year of relevant clinical experience, and admission to NP program."
21693,GNUR,6024,1,Discussion,"1","Staff","TBA","TBA","Pharmacology Discussion - PMHNP","",Open,0,1,0,"Builds upon and expands the pharmacologic base acquired at the baccalaureate level and covers the action and interaction of the most commonly used drugs in advanced clinical nursing practice in the ambulatory care setting.  Discussion only.  Prerequisites:GNUR 6010, one year of relevant clinical experience, and admission to NP program."
18783,GNUR,6025,001,Lecture,"3","Linda Eastham","Th 1:00PM - 2:50PM","McLeod Hall 1003","Advanced Health Assessment","",Open,44,48,0,"Designed to provide the nurse practitioner student with advanced knowledge and health assessment skills in the primary care setting. Focus is on acquiring, analyzing, and refining assessment data as a basis for an accurate nursing and medical problem list. Variations and abnormalities in different developmental, cultural, and ethnic groups are considered. The lab portion of the course allows the student to practice advanced assessment skills.  Prerequisites: GNUR 6010, one year of relevant clinical experience, and admission to NP or CNS program."
20017,GNUR,6025,101,Laboratory,"3","Kathleen Putnam","Th 3:00PM - 4:50PM","TBA","Advanced Health Assessment","",Wait List,8,8,0,"Designed to provide the nurse practitioner student with advanced knowledge and health assessment skills in the primary care setting. Focus is on acquiring, analyzing, and refining assessment data as a basis for an accurate nursing and medical problem list. Variations and abnormalities in different developmental, cultural, and ethnic groups are considered. The lab portion of the course allows the student to practice advanced assessment skills.  Prerequisites: GNUR 6010, one year of relevant clinical experience, and admission to NP or CNS program."
20018,GNUR,6025,102,Laboratory,"3","Jennifer Kastello","Th 3:00PM - 4:50PM","TBA","Advanced Health Assessment","",Wait List,8,8,0,"Designed to provide the nurse practitioner student with advanced knowledge and health assessment skills in the primary care setting. Focus is on acquiring, analyzing, and refining assessment data as a basis for an accurate nursing and medical problem list. Variations and abnormalities in different developmental, cultural, and ethnic groups are considered. The lab portion of the course allows the student to practice advanced assessment skills.  Prerequisites: GNUR 6010, one year of relevant clinical experience, and admission to NP or CNS program."
20019,GNUR,6025,103,Laboratory,"3","Teresa Lamonica","Fr 10:00AM - 11:50AM","McLeod Hall 3008","Advanced Health Assessment","",Closed,8,8,0,"Designed to provide the nurse practitioner student with advanced knowledge and health assessment skills in the primary care setting. Focus is on acquiring, analyzing, and refining assessment data as a basis for an accurate nursing and medical problem list. Variations and abnormalities in different developmental, cultural, and ethnic groups are considered. The lab portion of the course allows the student to practice advanced assessment skills.  Prerequisites: GNUR 6010, one year of relevant clinical experience, and admission to NP or CNS program."
20020,GNUR,6025,104,Laboratory,"3","Deborah Dillon","Fr 10:00AM - 11:50AM","McLeod Hall 3006","Advanced Health Assessment","",Closed,8,8,0,"Designed to provide the nurse practitioner student with advanced knowledge and health assessment skills in the primary care setting. Focus is on acquiring, analyzing, and refining assessment data as a basis for an accurate nursing and medical problem list. Variations and abnormalities in different developmental, cultural, and ethnic groups are considered. The lab portion of the course allows the student to practice advanced assessment skills.  Prerequisites: GNUR 6010, one year of relevant clinical experience, and admission to NP or CNS program."
20021,GNUR,6025,105,Laboratory,"3","Linda Eastham","Fr 10:00AM - 11:50AM","TBA","Advanced Health Assessment","",Closed,8,8,0,"Designed to provide the nurse practitioner student with advanced knowledge and health assessment skills in the primary care setting. Focus is on acquiring, analyzing, and refining assessment data as a basis for an accurate nursing and medical problem list. Variations and abnormalities in different developmental, cultural, and ethnic groups are considered. The lab portion of the course allows the student to practice advanced assessment skills.  Prerequisites: GNUR 6010, one year of relevant clinical experience, and admission to NP or CNS program."
20022,GNUR,6025,106,Laboratory,"3","Christopher Borchers","Fr 10:00AM - 11:50AM","TBA","Advanced Health Assessment","",Open,4,8,0,"Designed to provide the nurse practitioner student with advanced knowledge and health assessment skills in the primary care setting. Focus is on acquiring, analyzing, and refining assessment data as a basis for an accurate nursing and medical problem list. Variations and abnormalities in different developmental, cultural, and ethnic groups are considered. The lab portion of the course allows the student to practice advanced assessment skills.  Prerequisites: GNUR 6010, one year of relevant clinical experience, and admission to NP or CNS program."
20768,GNUR,6032,1,Lecture,"1","Kathryn Reid","Th 2:00PM - 3:50PM","Claude Moore Nursing Educ G120","Role II: Advanced Practice Registered Nurse (APRN) Role Transition","",Open,61,70,0,"This course is designed to prepare students to assume an advanced nursing practice role after graduation. The course focuses on role development in advanced practice nursing, marketing oneself as an APRN, and regulatory and economic policies that affect advanced nursing practice in today's health care system. GNUR 6032 is designed to be taken during the final semester of study. Prerequisite: GNUR 6031; corequisite: GNUR 5700, 6330, 6331 or 6251."
18786,GNUR,6052,001,Lecture,"3","Kristen Wells","Th 9:00AM - 11:50AM","McLeod Hall 1004","Epidemiology and World Health","",Open,41,50,0,"Focuses on the distribution and determinants of health-related states or conditions in specified populations at local through global levels, and on the application of this study to control health problems. Students are presented with epidemiologic models and methods in order to assess the health of individuals and populations and to prevent or control health conditions, diseases, and injuries. Content emphasizes a local to global perspective and application of methods to improve health care delivery, health policy, human rights, and ultimately, health.  Prerequisite: Graduate standing or instructor permission."
18787,GNUR,6054,001,Lecture,"4","Richard Westphal","Fr 8:00AM - 11:50AM","McLeod Hall 1003","Research and Biostatistical Processes for Health Care","",Open,5,60,0,"This course provides an introduction to nursing and health care-related research and bio-statistical analysis. This course provides the basic skills and knowledge to critique research, develop a research plan, and to develop an evidence-based practice.   Prerequisite: Undergraduate or graduate applied statistics course within the past five years."
