ClassNumber,Mnemonic,Number,Section,Type,Units,Instructor,Days,Room,Title,Topic,Status,Enrollment,EnrollmentLimit,Waitlist,Description
16344,EDIS,9995,002,Independent Study,"1 - 6","Robert Berry","TBA","TBA","Independent Research","",Open,0,30,0,"Permits students to work jointly with faculty or other students in cooperatively designing and executing research projects. The nature and scope of such projects are advanced beyond the master's level, and a plan of research should be signed and filed in the student's permanent file. Prerequisite: Advisor permission."
16402,EDIS,9995,003,Independent Study,"1 - 6","Joe Garofalo","TBA","TBA","Independent Research","",Open,0,30,0,"Permits students to work jointly with faculty or other students in cooperatively designing and executing research projects. The nature and scope of such projects are advanced beyond the master's level, and a plan of research should be signed and filed in the student's permanent file. Prerequisite: Advisor permission."
16614,EDIS,9995,004,Independent Study,"1 - 6","Stephanie Moore","TBA","TBA","Independent Research","",Open,0,30,0,"Permits students to work jointly with faculty or other students in cooperatively designing and executing research projects. The nature and scope of such projects are advanced beyond the master's level, and a plan of research should be signed and filed in the student's permanent file. Prerequisite: Advisor permission."
16419,EDIS,9995,005,Independent Study,"1 - 6","William Ferster","TBA","TBA","Independent Research","",Open,0,1,0,"Permits students to work jointly with faculty or other students in cooperatively designing and executing research projects. The nature and scope of such projects are advanced beyond the master's level, and a plan of research should be signed and filed in the student's permanent file. Prerequisite: Advisor permission."
16615,EDIS,9995,006,Independent Study,"1 - 6","Jennifer Chiu","TBA","TBA","Independent Research","",Open,0,30,0,"Permits students to work jointly with faculty or other students in cooperatively designing and executing research projects. The nature and scope of such projects are advanced beyond the master's level, and a plan of research should be signed and filed in the student's permanent file. Prerequisite: Advisor permission."
16616,EDIS,9995,007,Independent Study,"1 - 6","Sara Dexter","TBA","TBA","Independent Research","",Open,0,30,0,"Permits students to work jointly with faculty or other students in cooperatively designing and executing research projects. The nature and scope of such projects are advanced beyond the master's level, and a plan of research should be signed and filed in the student's permanent file. Prerequisite: Advisor permission."
16446,EDIS,9995,008,Independent Study,"1 - 6","Catherine Brighton","TBA","TBA","Independent Research","",Open,0,30,0,"Permits students to work jointly with faculty or other students in cooperatively designing and executing research projects. The nature and scope of such projects are advanced beyond the master's level, and a plan of research should be signed and filed in the student's permanent file. Prerequisite: Advisor permission."
16728,EDIS,9998,001,Independent Study,"1 - 12","Robert Pianta","TBA","TBA","Doctoral Research Apprenticeship","",Open,0,30,0,"Designed to give doctoral students experience conducting research in professional settings appropriate to their disciplines. Prerequisites: Advisor Permission Required"
16315,EDIS,9998,002,Independent Study,"1 - 12","Susan Mintz","TBA","TBA","Doctoral Research Apprenticeship","",Open,0,30,0,"Designed to give doctoral students experience conducting research in professional settings appropriate to their disciplines. Prerequisites: Advisor Permission Required"
16569,EDIS,9998,003,Independent Study,"1 - 12","Amanda Kibler","TBA","TBA","Doctoral Research Apprenticeship","",Open,0,30,0,"Designed to give doctoral students experience conducting research in professional settings appropriate to their disciplines. Prerequisites: Advisor Permission Required"
16322,EDIS,9998,004,Independent Study,"1 - 12","Marcia Invernizzi","TBA","TBA","Doctoral Research Apprenticeship","",Open,0,30,0,"Designed to give doctoral students experience conducting research in professional settings appropriate to their disciplines. Prerequisites: Advisor Permission Required"
16693,EDIS,9998,006,Independent Study,"1 - 12","Stanley Trent","TBA","TBA","Doctoral Research Apprenticeship","",Open,0,30,0,"Designed to give doctoral students experience conducting research in professional settings appropriate to their disciplines. Prerequisites: Advisor Permission Required"
16404,EDIS,9998,007,Independent Study,"1 - 12","Robert Tai","TBA","TBA","Doctoral Research Apprenticeship","",Open,0,30,0,"Designed to give doctoral students experience conducting research in professional settings appropriate to their disciplines. Prerequisites: Advisor Permission Required"
16364,EDIS,9998,008,Independent Study,"1 - 12","Glen Bull","TBA","TBA","Doctoral Research Apprenticeship","",Open,0,30,0,"Designed to give doctoral students experience conducting research in professional settings appropriate to their disciplines. Prerequisites: Advisor Permission Required"
16383,EDIS,9998,009,Independent Study,"1 - 12","Jennifer Chiu","TBA","TBA","Doctoral Research Apprenticeship","",Open,0,30,0,"Designed to give doctoral students experience conducting research in professional settings appropriate to their disciplines. Prerequisites: Advisor Permission Required"
16384,EDIS,9998,010,Independent Study,"1 - 12","Stephanie Moore","TBA","TBA","Doctoral Research Apprenticeship","",Open,0,5,0,"Designed to give doctoral students experience conducting research in professional settings appropriate to their disciplines. Prerequisites: Advisor Permission Required"
16394,EDIS,9998,011,Independent Study,"1 - 12","Robert Berry","TBA","TBA","Doctoral Research Apprenticeship","",Open,0,30,0,"Designed to give doctoral students experience conducting research in professional settings appropriate to their disciplines. Prerequisites: Advisor Permission Required"
16442,EDIS,9998,012,Independent Study,"1 - 12","Carolyn Callahan","TBA","TBA","Doctoral Research Apprenticeship","",Open,0,30,0,"Designed to give doctoral students experience conducting research in professional settings appropriate to their disciplines. Prerequisites: Advisor Permission Required"
16714,EDIS,9998,013,Independent Study,"1 - 12","Sonia Cabell","TBA","TBA","Doctoral Research Apprenticeship","",Open,0,30,0,"Designed to give doctoral students experience conducting research in professional settings appropriate to their disciplines. Prerequisites: Advisor Permission Required"
16437,EDIS,9998,014,Independent Study,"1 - 12","John Lloyd","TBA","TBA","Doctoral Research Apprenticeship","",Open,0,30,0,"Designed to give doctoral students experience conducting research in professional settings appropriate to their disciplines. Prerequisites: Advisor Permission Required"
16405,EDIS,9998,015,Independent Study,"1 - 12","Paige Pullen","TBA","TBA","Doctoral Research Apprenticeship","",Open,0,30,0,"Designed to give doctoral students experience conducting research in professional settings appropriate to their disciplines. Prerequisites: Advisor Permission Required"
16467,EDIS,9998,016,Independent Study,"1 - 12","Catherine Brighton","TBA","TBA","Doctoral Research Apprenticeship","",Open,0,30,0,"Designed to give doctoral students experience conducting research in professional settings appropriate to their disciplines. Prerequisites: Advisor Permission Required"
16591,EDIS,9998,017,Independent Study,"1 - 12","Michael McKenna","TBA","TBA","Doctoral Research Apprenticeship","",Open,0,30,0,"Designed to give doctoral students experience conducting research in professional settings appropriate to their disciplines. Prerequisites: Advisor Permission Required"
16627,EDIS,9998,018,Independent Study,"1 - 12","Julia Cohen","TBA","TBA","Doctoral Research Apprenticeship","",Open,0,30,0,"Designed to give doctoral students experience conducting research in professional settings appropriate to their disciplines. Prerequisites: Advisor Permission Required"
16174,EDIS,9999,001,Independent Study,"3 - 12","Joe Garofalo","TBA","TBA","Doctoral Dissertation","",Open,0,100,0,"Doctoral Dissertation Research completed under the guidance of dissertation committee. 12 hours is required for graduation. Permission of instructor required."
16722,EDIS,9999,002,Independent Study,"3 - 12","LaVae Hoffman","TBA","TBA","Doctoral Dissertation","",Open,0,30,0,"Doctoral Dissertation Research completed under the guidance of dissertation committee. 12 hours is required for graduation. Permission of instructor required."
16254,EDIS,9999,003,Independent Study,"3 - 12","Robert Berry","TBA","TBA","Doctoral Dissertation","",Open,0,30,0,"Doctoral Dissertation Research completed under the guidance of dissertation committee. 12 hours is required for graduation. Permission of instructor required."
16255,EDIS,9999,004,Independent Study,"3 - 12","Patrice Grimes","TBA","TBA","Doctoral Dissertation","",Open,0,30,0,"Doctoral Dissertation Research completed under the guidance of dissertation committee. 12 hours is required for graduation. Permission of instructor required."
16256,EDIS,9999,005,Independent Study,"3 - 12","Susan Mintz","TBA","TBA","Doctoral Dissertation","",Open,0,100,0,"Doctoral Dissertation Research completed under the guidance of dissertation committee. 12 hours is required for graduation. Permission of instructor required."
16257,EDIS,9999,006,Independent Study,"3 - 12","Paige Pullen","TBA","TBA","Doctoral Dissertation","",Open,0,100,0,"Doctoral Dissertation Research completed under the guidance of dissertation committee. 12 hours is required for graduation. Permission of instructor required."
16258,EDIS,9999,007,Independent Study,"3 - 12","Stephanie Van Hover","TBA","TBA","Doctoral Dissertation","",Open,0,100,0,"Doctoral Dissertation Research completed under the guidance of dissertation committee. 12 hours is required for graduation. Permission of instructor required."
16474,EDIS,9999,008,Independent Study,"3 - 12","John Lloyd","TBA","TBA","Doctoral Dissertation","",Open,0,30,0,"Doctoral Dissertation Research completed under the guidance of dissertation committee. 12 hours is required for graduation. Permission of instructor required."
16259,EDIS,9999,009,Independent Study,"3 - 12","Stanley Trent","TBA","TBA","Doctoral Dissertation","",Open,0,100,0,"Doctoral Dissertation Research completed under the guidance of dissertation committee. 12 hours is required for graduation. Permission of instructor required."
16274,EDIS,9999,010,Independent Study,"3 - 12","Marcia Invernizzi","TBA","TBA","Doctoral Dissertation","",Open,0,30,0,"Doctoral Dissertation Research completed under the guidance of dissertation committee. 12 hours is required for graduation. Permission of instructor required."
16723,EDIS,9999,011,Independent Study,"3 - 12","William Therrien","TBA","TBA","Doctoral Dissertation","",Open,0,30,0,"Doctoral Dissertation Research completed under the guidance of dissertation committee. 12 hours is required for graduation. Permission of instructor required."
16295,EDIS,9999,013,Independent Study,"3 - 12","Catherine Bradshaw","TBA","TBA","Doctoral Dissertation","",Open,0,30,0,"Doctoral Dissertation Research completed under the guidance of dissertation committee. 12 hours is required for graduation. Permission of instructor required."
16300,EDIS,9999,015,Independent Study,"3 - 12","Michael McKenna","TBA","TBA","Doctoral Dissertation","",Open,0,30,0,"Doctoral Dissertation Research completed under the guidance of dissertation committee. 12 hours is required for graduation. Permission of instructor required."
16332,EDIS,9999,018,Independent Study,"3 - 12","Glen Bull","TBA","TBA","Doctoral Dissertation","",Open,0,30,0,"Doctoral Dissertation Research completed under the guidance of dissertation committee. 12 hours is required for graduation. Permission of instructor required."
16337,EDIS,9999,021,Independent Study,"3 - 12","Stephen Plaskon","TBA","TBA","Doctoral Dissertation","",Open,0,30,0,"Doctoral Dissertation Research completed under the guidance of dissertation committee. 12 hours is required for graduation. Permission of instructor required."
16341,EDIS,9999,022,Independent Study,"3 - 12","Robert Tai","TBA","TBA","Doctoral Dissertation","",Open,0,30,0,"Doctoral Dissertation Research completed under the guidance of dissertation committee. 12 hours is required for graduation. Permission of instructor required."
16351,EDIS,9999,023,Independent Study,"3 - 12","Mary Abouzeid","TBA","TBA","Doctoral Dissertation","",Open,0,30,0,"Doctoral Dissertation Research completed under the guidance of dissertation committee. 12 hours is required for graduation. Permission of instructor required."
16699,EDIS,9999,024,Independent Study,"3 - 12","Michael Kennedy","TBA","TBA","Doctoral Dissertation","",Open,0,30,0,"Doctoral Dissertation Research completed under the guidance of dissertation committee. 12 hours is required for graduation. Permission of instructor required."
16362,EDIS,9999,025,Independent Study,"3 - 12","Jennifer Chiu","TBA","TBA","Doctoral Dissertation","",Open,0,30,0,"Doctoral Dissertation Research completed under the guidance of dissertation committee. 12 hours is required for graduation. Permission of instructor required."
16375,EDIS,9999,026,Independent Study,"3 - 12","Amanda Kibler","TBA","TBA","Doctoral Dissertation","",Open,0,30,0,"Doctoral Dissertation Research completed under the guidance of dissertation committee. 12 hours is required for graduation. Permission of instructor required."
16425,EDIS,9999,027,Independent Study,"3 - 12","Carolyn Callahan","TBA","TBA","Doctoral Dissertation","",Open,0,30,0,"Doctoral Dissertation Research completed under the guidance of dissertation committee. 12 hours is required for graduation. Permission of instructor required."
16574,EDIS,9999,028,Independent Study,"3 - 12","Catherine Brighton","TBA","TBA","Doctoral Dissertation","",Open,0,30,0,"Doctoral Dissertation Research completed under the guidance of dissertation committee. 12 hours is required for graduation. Permission of instructor required."
16577,EDIS,9999,029,Independent Study,"3 - 12","Sonia Cabell","TBA","TBA","Doctoral Dissertation","",Open,0,30,0,"Doctoral Dissertation Research completed under the guidance of dissertation committee. 12 hours is required for graduation. Permission of instructor required."
16679,EDLF,2050,1,Lecture,"3","Andrew Rotherham,Benjamin Castleman","TuTh 11:00AM - 12:15PM","McLeod Hall 2004","What the Innovators Do: Strategies to Transform the Lives of Youth","",Open,0,80,0,"Inequalities persist at every level of education. Throughout this course we will study innovations designed to address these disparities. We will investigate the process by innovations are designed and will critically assess the efficacy of a wide range of innovations. The course will feature numerous guest speakers involved in innovation design and implementation, including leaders in the private, educational, and government sectors."
16681,EDLF,3000,1,Lecture,"3","Staff","MoWe 2:00PM - 3:15PM","Ruffner Hall 175","Research Design for Social Innovation with Youth","",Open,0,30,0,"What are the makings of good research in youth development? How do our methods help us more clearly measure what matters in settings for youth? This course will provide an introduction to applied social-science research methods and design. Students will engage a hands-on semester research project while learning the foundations of ethics, method, and design for research in the field of youth development. Prerequisite: EDHS 1100"
16175,EDLF,3150,001,Lecture,"3","Staff","TuTh 9:30AM - 10:45AM","Dell 2 101","Introduction to Child Growth and Development","",Open,0,35,0,"This survey course introduces several prominent theories of child development and explores the related empirical research. Emphasis is placed on applying developmental principles to parenting and professional practice. Major topics include: The historical basis of child study, the life cycle, maturational milestones, cognitive, emotional, and moral development, and biological foundations."
16176,EDLF,3160,001,Lecture,"3","Natalia Palacios","TuTh 2:00PM - 3:15PM","Dell 2 100","Introduction to Educational Psychology","",Open,0,30,0,"Organized around two major concepts of learning: motivation and instruction. Teaches students to alter conditions of motivation and instruction in order to maximize the effectiveness of educational programs. Topics include motivation theory, learning theory, evaluation, self-management, and instructional strategies."
19354,EDLF,3240,1,Lecture,"3","Staff","Tu 3:30PM - 6:00PM","Ruffner Hall G006","Multicultural Education","",Open,0,50,0,"Examines the socio-political forces that shape the United States as a multicultural society. Also, explores the issues of race, ethnicity, class, gender, sexuality, and disability in society and education."
19355,EDLF,3240,2,Lecture,"3","Staff","Mo 3:30PM - 6:00PM","Ruffner Hall G006","Multicultural Education","",Open,0,50,0,"Examines the socio-political forces that shape the United States as a multicultural society. Also, explores the issues of race, ethnicity, class, gender, sexuality, and disability in society and education."
16563,EDLF,3420,1,Lecture,"3","Brian Pusser","TuTh 12:30PM - 1:45PM","Maury Hall 209","Athletics in the University","",Open,0,270,0,"This course addresses the history, organization, finance, governance, leadership and symbolism of athletics as a key part of the political economy of the contemporary university. With student athletes as a primary unit of analysis we will review the history of intercollegiate athletic competition, the symbolic role of athletics in society and the future of athletics on post-secondary campuses."
16686,EDLF,3500,1,Lecture,"3","Jaronda Miller","TuTh 9:30AM - 10:45AM","Ruffner Hall 139","Special Topics in Educ Leadership","Front Lines of Social Change I",Open,0,32,0,"Topical offerings in educational leadership."
16688,EDLF,3500,2,Lecture,"3","Claire Kaplan","TuTh 9:30AM - 10:45AM","Ruffner Hall 175","Special Topics in Educ Leadership","Gender Violence",Open,0,25,0,"Topical offerings in educational leadership."
16690,EDLF,4000,1,Seminar,"3","Nancy Deutsch","Tu 3:30PM - 6:00PM","Ruffner Hall 137","Dream it, Design it, Do it: Youth and Social Innovation Capstone","",Open,0,30,0,"With a team, you will design and implement an innovation to address a community issue facing youth. You will become an expert in the issue, and develop the skills needed to 1) assess a social issue, 2) evaluate and integrate multiple perspectives on social issues, 3) collaborate with a diverse team of stakeholders to design and implement an innovation to address a social issue, and 4) assess and revise an innovation to improve its effectiveness. Prerequisite: YSI major"
16639,EDLF,4080,1,Lecture,"3","James Wyckoff","TuTh 9:30AM - 10:45AM","Dell 2 103","U.S. Education Policy","",Open,0,36,0,"Education policy has taken center stage in a variety of national, state and local debates such as teacher evaluation, universal pre-K, school accountability, and charter schools. These are issues around which there is often contentious debate, much of which is polarized and simplistic. This class will explore a few current education policy debates through the lenses of conceptual models and empirical evidence."
19100,EDLF,4606,1,Lecture,"3","Rachel Wahl","We 3:30PM - 6:00PM","Ruffner Hall 177","Comparative Education","",Open,0,25,0,"We will focus on the sociocultural context of education, addressing values, iedology, practices & policies as they are found across a diverse selection of nations & societies. What can we learn from comparisons? What theories currently shape international educational developments? With knowledge of how other countries approach educational issues, it is hoped that students can broaden their understanding of their own educational practices."
16369,EDLF,4993,001,Independent Study,"1 - 6","Diane Whaley","TBA","TBA","Independent Study","",Open,0,30,0,"Independent Study"
16302,EDLF,4993,002,Independent Study,"1 - 6","Joanna Lee Williams","TBA","TBA","Independent Study","",Open,0,30,0,"Independent Study"
16453,EDLF,4993,003,Independent Study,"1 - 6","Sara Rimm-Kaufman","TBA","TBA","Independent Study","",Open,0,30,0,"Independent Study"
16582,EDLF,4993,004,Independent Study,"1 - 6","Christopher Hulleman","TBA","TBA","Independent Study","",Open,0,30,0,"Independent Study"
16624,EDLF,4993,005,Independent Study,"1 - 6","Claire Cameron","TBA","TBA","Independent Study","",Open,0,30,0,"Independent Study"
16625,EDLF,4993,006,Independent Study,"1 - 6","David Grissmer","TBA","TBA","Independent Study","",Open,0,30,0,"Independent Study"
16628,EDLF,4993,007,Independent Study,"1 - 6","Walter Heinecke","TBA","TBA","Independent Study","",Open,0,30,0,"Independent Study"
16177,EDLF,5010,001,Lecture,"3","Sara Rimm-Kaufman","TuTh 11:00AM - 12:15PM","Ruffner Hall G006","Child Learning and Development","",Open,0,54,0,"This course examines children's learning and development in the elementary school grades. The course, designed for students who plan to become teachers, focuses on cognitive development (e.g., the role of the brain in learning, misconceptions, transfer) and social development (e.g., relationships, moral development). Three themes emerge: individual variability and diversity, development, and translation from research to practice."
16231,EDLF,5011,001,Lecture,"3","Joanna Lee Williams","TuTh 11:00AM - 12:15PM","Ruffner Hall G004","Adolescent Learning and Development","",Open,0,70,0,"This course examines adolescent learning and development and is designed for students who plan to teach in secondary schools. Adolescent cognitive, physical, and social development is considered from a multi-level (e.g., school, family, community) perspective. In identifying links between these domains and learning, three themes emerge: individual variability and diversity, developmental trends, and translating educational research to practice."
16557,EDLF,5160,1,Lecture,"3","Diane Whaley","TuTh 12:30PM - 1:45PM","Dell 1 105","Life Span Development","",Open,0,40,0,"This course will focus on biological, psychological and social development from birth through older adulthood. Topics will be presented via discussion of underlying theory, research, and application, with attention to how gender, race, SES, and cohort impact development. Concepts of consistency and change will be stressed. Throughout, students will be encouraged to examine and even question their own beliefs about what it means to ""grow up""."
19466,EDLF,5160,500,Lecture,"3","Laurie Grocholski","Mo 1:06AM - 1:08AM","Web-Based Course","Life Span Development","",Open,0,20,0,"This course will focus on biological, psychological and social development from birth through older adulthood. Topics will be presented via discussion of underlying theory, research, and application, with attention to how gender, race, SES, and cohort impact development. Concepts of consistency and change will be stressed. Throughout, students will be encouraged to examine and even question their own beliefs about what it means to ""grow up""."
16470,EDLF,5310,1,Lecture,"3","Daphna Bassok","Mo 6:00PM - 8:30PM","Mechanical Engr Bldg 215","Data Management for Social Science Research","",Open,0,30,0,"This course introduces strategies for effectively working with large-scale quantitative data for social science research. Topics covered include: data cleaning, recoding and checking; merging data from multiple sources; reshaping data; documenting processes; writing programs and macros to reduce errors; and presenting descriptive data through tables and graphs. Students will utilize Stata, a statistical software package."
16183,EDLF,5330,001,Lecture,"3","Joseph Meyer","TuTh 9:30AM - 10:45AM","Ruffner Hall 173","Educational Statistics: Stat I","",Open,0,30,0,"Analysis of descriptive to inferential techniques. Specific procedures include the logic of hypotheses testing, t tests, chi square, correlation, and simple linear regression. Emphasis is on the theoretical basis and applied usage of these procedures as a necessary foundation for more advanced study."
16182,EDLF,5330,002,Lecture,"3","Vivian Wong","TuTh 3:30PM - 4:45PM","Physics Bldg 218","Educational Statistics: Stat I","",Open,0,30,0,"Analysis of descriptive to inferential techniques. Specific procedures include the logic of hypotheses testing, t tests, chi square, correlation, and simple linear regression. Emphasis is on the theoretical basis and applied usage of these procedures as a necessary foundation for more advanced study."
16564,EDLF,5420,1,Lecture,"3","Brian Pusser","Tu 3:30PM - 6:00PM","Dell 2 101","Athletics, Higher Education and Society","",Open,0,30,0,"This course addresses the history, organization, finance, governance, leadership and symbolism of athletics as a key part of the political economy of the contemporary university. With student athletes as a primary unit of analysis we will review the history of intercollegiate athletic competition, the symbolic role of athletics in society and the future of athletics on post-secondary campuses."
16208,EDLF,5470,001,Lecture,"3","Diane Whaley","TuTh 2:00PM - 3:15PM","Dell 2 101","Motivation in Achievement Contexts","",Open,0,25,0,"This course will focus on key issues in motivation across multiple domains such as school, sport, and work. Theories and supporting research will be reviewed, and practical applications to real-world contexts stressed. Topics will include psychological needs, cognitions, emotions, and individual differences (e.g., age, race, gender), and how these issues impact theory development and the practical application of theoretical constructs."
16421,EDLF,5500,001,Lecture,"1","James Wyckoff","Fr 11:00AM - 12:50PM","Ruffner Hall 173","Selected Topics","Issues in App Dev Sci & Ed Pol",Open,0,25,0,"Pilot courses to meet new program requirements and changing needs in the field. Used also to offer experimental courses, and courses under development, these courses are announced and offered on a semester-to-semester basis. May be graded or S/U, depending on the instructor, and may be repeated."
19112,EDLF,5500,002,Lecture,"3","Vivian Wong","We 3:30PM - 6:00PM","Physics Bldg 210","Selected Topics","Field Experiments",Open,0,30,0,"Pilot courses to meet new program requirements and changing needs in the field. Used also to offer experimental courses, and courses under development, these courses are announced and offered on a semester-to-semester basis. May be graded or S/U, depending on the instructor, and may be repeated."
16666,EDLF,5711,1,Lecture,"3","Diane Hoffman","We 6:30PM - 9:00PM","Ruffner Hall 177","Globalization, Childhood, and Culture","",Open,0,25,0,"Cultural contexts are powerful influences on child development and learning and have long been recognized as shaping the very notion of what a child is across time and place. This course considers contemporary sociological and anthropological efforts to rethink notions of child development, learning, parenting, risk, etc. to recognize both the impact of cultural differences and to recognize the cultural agency of children. Globalization has become a major influence on children and childhood as well and the course will also examine this phenomenon in the light of issues concerning culture and children's welfare. The course is designed to stimulate students' critical thinking about culture and its role in raising and educating children."
16621,EDLF,5980,1,Practicum,"1 - 6","Nancy Deutsch","TBA","TBA","Practicum","",Open,0,30,0,"Practicum"
16622,EDLF,5980,2,Practicum,"1 - 6","Christopher Hulleman","TBA","TBA","Practicum","",Open,0,30,0,"Practicum"
16626,EDLF,5980,3,Practicum,"1 - 6","Bridget Hamre","TBA","TBA","Practicum","",Open,0,30,0,"Practicum"
16632,EDLF,5980,4,Practicum,"1 - 6","Sara Rimm-Kaufman","TBA","TBA","Practicum","",Open,0,30,0,"Practicum"
16721,EDLF,5993,001,Independent Study,"1 - 6","Nancy Deutsch","TBA","TBA","Independent Study","",Open,0,30,0,"Prerequisite: Instructor permission."
16703,EDLF,5993,003,Independent Study,"1 - 6","Claire Kaplan","TBA","TBA","Independent Study","",Open,0,30,0,"Prerequisite: Instructor permission."
16708,EDLF,5993,004,Independent Study,"1 - 6","Derrick Alridge","TBA","TBA","Independent Study","",Open,0,30,0,"Prerequisite: Instructor permission."
16357,EDLF,5993,005,Independent Study,"1 - 6","Christian Steinmetz","TBA","TBA","Independent Study","",Open,0,30,0,"Prerequisite: Instructor permission."
16395,EDLF,5993,006,Independent Study,"1 - 6","Brian Pusser","TBA","TBA","Independent Study","",Open,0,30,0,"Prerequisite: Instructor permission."
16629,EDLF,5993,007,Independent Study,"1 - 6","Walter Heinecke","TBA","TBA","Independent Study","",Open,0,30,0,"Prerequisite: Instructor permission."
16488,EDLF,5993,008,Independent Study,"1 - 6","Tonya Moon","TBA","TBA","Independent Study","",Open,0,30,0,"Prerequisite: Instructor permission."
19467,EDLF,5993,500,Independent Study,"1 - 6","Daniel Driscoll","Tu 12:00AM - 12:00AM","Northern Virginia Center","Independent Study","",Open,0,4,0,"Prerequisite: Instructor permission."
19478,EDLF,7140,500,Lecture,"3","David Eddy Spicer","Fr 4:30PM - 8:30PM","Richmond Regional Center","Schools as Professional Learning Communities","",Open,0,24,0,"Few would argue that the pace of change is accelerating in our schools with an emphasis on accountability and school improvement as realities that educators face on a daily basis. As school leaders struggle to re-invent their schools, it has become increasingly clear to many leading educational researchers that a powerful means of school renewal is through a culture and orientation towards professional learning. In this course, students investigate the construct of schools as high performing learning communities for both students and teachers. Prerequisites: Restricted to students who are admitted into a degree and/or endorsement program in Administration and Supervision, or permission of instructor."
16179,EDLF,7150,001,Lecture,"3","Natalia Palacios","Tu 3:30PM - 6:00PM","Ruffner Hall 177","Educational Psychology","",Open,0,20,0,"Overview of the contributions of psychology to the teaching-learning process. Topics include learning theory, individual differences, motivation, human development and personality, teaching methodology, and measurement and evaluation."
16180,EDLF,7180,001,Lecture,"3","Joseph Meyer","TuTh 12:30PM - 1:45PM","Dell 2 103","Tests and Measurements","",Open,0,45,0,"Proposed: This introductory course concentrates on the evaluation and interpretation of assessment tools. Topics include reliability and validity; social and ethical considerations of testing; summarizing and interpreting measurements; and the use of standardized tests, rating scales, and observational scales. ."
16476,EDLF,7290,1,Lecture,"1 - 3","Staff","Th 5:00PM - 5:50PM","Dell 2 102","Seminar in Educational Psychology","",Open,0,15,0,"This course explores educational psychology as a profession and provides a forum for discussing current problems in the field of Educational psychology and the local program. This seminar is appropriate only for Educational Psychology majors in the Learning and Development specialty. Restricted to Master's Degree Students"
16181,EDLF,7300,001,Lecture,"3","Tonya Moon","We 3:30PM - 6:00PM","Dell 2 103","Foundations of Educational Research","",Open,0,40,0,"An orientation to designs and procedures utilized in educational research, emphasizing basic principles for conducting, interpreting, and criticizing published articles representative of educational problems and issues."
16646,EDLF,7330,1,Lecture,"3","John Lloyd","Mo 3:30PM - 6:00PM","Ruffner Hall 125","Single-Subject Research","",Open,0,15,0,"Detailed examination of the design and interpretation of single-subject research. Foci for the course include rationale for single-subject research; methods for planning, implementing, and evaluating studies; and issues in the use of these methods."
19356,EDLF,7390,1,Lecture,"3","Carol Tomlinson","Tu 3:30PM - 6:00PM","Ruffner Hall 173","Differentiating Instruction","",Open,0,30,0,"Examines principles and practices necessary for addressing the learning needs of academically diverse student populations at all levels of schooling. Includes role of curriculum, on-going assessment, learning environment, and instructional strategies for addressing student readiness, interest, and learning profile."
19468,EDLF,7390,500,Lecture,"3","Carol Tomlinson","Tu 1:10AM - 1:12AM","Web-Based Course","Differentiating Instruction","",Open,0,20,0,"Examines principles and practices necessary for addressing the learning needs of academically diverse student populations at all levels of schooling. Includes role of curriculum, on-going assessment, learning environment, and instructional strategies for addressing student readiness, interest, and learning profile."
16184,EDLF,7404,001,Lecture,"3","Walter Heinecke","Mo 3:30PM - 6:00PM","Ruffner Hall 175","Qualitative Analysis","",Open,0,30,0,"This class serves as an introduction to the central concepts of qualitative methods in research and evaluation. Primary emphasis is on the development of skills required to conduct qualitative research, with a focus on research design, specific methods of inquiry, and approaches to analysis. The philosophy and epistemology of qualitative approaches are also discussed. Empirical readings provide examples of qualitative research within education and related fields."
19294,EDLF,7410,1,Seminar,"3","Nancy Deutsch","TuTh 11:00AM - 12:15PM","Ruffner Hall 177","Mixed Methods Research Design","",Open,0,30,0,"This course provides an introduction to mixed methods in social science/educational research. We will consider the types of questions that mixed methods can answer and discuss the benefits/challenges of mixed methods research. We will cover research design, sampling, and analysis, including reading exemplars of mixed methods research. Students will apply the theoretical/methodological tenets learned by designing their own mixed methods study."
16710,EDLF,7420,1,Lecture,"3","Timothy Konold","TuTh 11:00AM - 12:15PM","Ruffner Hall 139","Experimental Design & Statistical Analysis Stat II","",Open,0,25,0,"This course is designed to provide students with both a theoretical and applied understanding of experimental/randomized control designs and analysis of variance (ANOVA). Emphasis on the applied use of these principles will be facilitated through contemporary statistical computing packages. Prerequisite: Prior introductory course in statistics"
19469,EDLF,7601,500,Lecture,"3","Daniel Driscoll","Mo 1:14AM - 1:16AM","Web-Based Course","Social Foundations of Education","",Open,0,18,0,"Introduction to the scope and nature of education in American society as reflected in the historical, sociological, and philosophical forces affecting the school and other social institutions. Primary emphasis is on contemporary educational problems."
19297,EDLF,7602,1,Lecture,"3","Derrick Alridge","Mo 6:30PM - 9:00PM","Ruffner Hall 173","History of American Education","",Open,0,25,0,"The development of education in the United States since colonial times, emphasizing the social-historical forces and ideological concepts that determined the direction and nature of education in the United States to the present."
19470,EDLF,7602,500,Lecture,"3","Daniel Driscoll","Mo 5:00PM - 9:00PM","Northern Virginia Center","History of American Education","",Open,0,20,0,"The development of education in the United States since colonial times, emphasizing the social-historical forces and ideological concepts that determined the direction and nature of education in the United States to the present."
